device_brand,os,screen_size,front_camera_mp,release_year
XOLO,Android,12.83,5.0,2015
XOLO,Android,12.7,2.0,2015
XOLO,Android,10.29,0.3,2015
XOLO,Android,12.7,0.3,2015
XOLO,Windows,12.7,2.0,2015
XOLO,Android,12.7,5.0,2015
XOLO,Android,12.83,2.0,2014
XOLO,Android,12.7,2.0,2014
XOLO,Android,12.7,5.0,2014
XOLO,Android,12.7,2.0,2014
XOLO,Android,10.29,0.3,2014
XOLO,Android,12.67,2.0,2014
XOLO,Android,12.7,5.0,2014
XOLO,Android,12.7,5.0,2014
XOLO,Android,12.7,2.0,2014
XOLO,Windows,10.34,2.0,2014
XOLO,Android,10.16,0.3,2014
XOLO,Android,12.7,2.0,2014
XOLO,Android,10.16,0.3,2014
XOLO,Android,15.24,2.0,2014
XOLO,Android,10.16,0.3,2014
XOLO,Android,12.7,2.0,2014
XOLO,Android,12.7,2.0,2014
XOLO,Android,10.29,0.3,2014
XOLO,Android,12.88,5.0,2013
XOLO,Android,12.7,0.3,2013
XOLO,Android,10.24,1.0,2013
XOLO,Android,17.78,0.3,2013
XOLO,Android,10.16,0.3,2013
XOLO,Android,10.29,1.0,2013
XOLO,Android,10.16,0.3,2013
XOLO,Android,12.83,2.0,2013
XOLO,Android,10.34,2.0,2013
XOLO,Android,10.29,0.3,2013
XOLO,Android,10.16,0.3,2013
XOLO,Android,10.29,2.0,2013
XOLO,Android,17.78,0.65,2013
XOLO,Android,20.32,0.3,2013
XOLO,Android,12.7,5.0,2013
XOLO,Android,10.16,0.3,2013
XOLO,Android,10.34,2.0,2013
XOLO,Android,10.29,0.3,2013
XOLO,Android,10.34,1.3,2013
XOLO,Android,10.24,0.3,2013
XOLO,Android,7.75,0.65,2013
XOLO,Android,12.7,1.2,2013
XOLO,Android,10.29,1.0,2013
XOLO,Android,10.29,0.3,2013
Others,Android,12.83,8.0,2018
Others,Android,12.7,2.0,2013
Others,Android,12.83,13.0,2017
Others,Android,12.7,2.1,2014
Others,Android,10.34,2.0,2016
Others,Android,12.75,5.0,2016
Others,Android,12.83,5.0,2016
Others,Android,15.24,8.0,2016
Others,Android,12.75,8.0,2015
Others,Android,10.34,2.0,2015
Others,Android,12.7,5.0,2015
Others,Android,12.83,5.0,2015
Others,Android,12.83,5.0,2015
ZTE,Android,10.19,8.0,2019
ZTE,Android,15.24,8.0,2018
ZTE,Android,15.9,8.0,2018
ZTE,Android,15.21,8.0,2018
ZTE,Android,15.77,20.0,2018
ZTE,Android,15.24,8.0,2018
ZTE,Android,12.88,8.0,2018
ZTE,Android,15.27,8.0,2018
ZTE,Android,15.27,16.0,2018
ZTE,Android,13.84,5.0,2018
ZTE,Android,12.88,8.0,2018
ZTE,Android,12.83,8.0,2017
ZTE,Android,12.75,5.0,2017
ZTE,Android,14.55,5.0,2017
ZTE,Android,12.75,8.0,2017
ZTE,Android,12.83,16.0,2017
ZTE,Android,12.7,2.0,2016
ZTE,Android,12.75,5.0,2017
ZTE,Android,12.83,16.0,2017
ZTE,Android,12.83,16.0,2017
ZTE,Android,12.83,16.0,2017
ZTE,Android,12.83,5.0,2017
ZTE,Android,12.83,16.0,2017
ZTE,Android,12.83,8.0,2017
ZTE,Android,15.24,5.0,2017
ZTE,Android,12.75,16.0,2017
ZTE,Android,12.7,8.0,2017
ZTE,Android,12.83,5.0,2017
ZTE,Android,12.7,5.0,2017
ZTE,Android,12.7,5.0,2017
ZTE,Android,12.83,8.0,2017
ZTE,Android,12.83,8.0,2017
ZTE,Android,12.83,8.0,2017
ZTE,Android,12.75,13.0,2017
ZTE,Android,15.24,5.0,2016
ZTE,Android,12.83,5.0,2016
ZTE,Android,12.83,8.0,2016
ZTE,Android,12.75,13.0,2016
ZTE,Android,12.75,8.0,2016
ZTE,Android,12.83,5.0,2016
ZTE,Android,15.24,5.0,2016
ZTE,Android,12.83,13.0,2016
ZTE,Android,15.24,8.0,2016
ZTE,Android,12.83,8.0,2016
ZTE,Android,12.83,8.0,2016
ZTE,Android,10.16,2.0,2016
ZTE,Android,15.24,5.0,2016
ZTE,Android,12.7,8.0,2016
ZTE,Android,12.7,2.0,2016
ZTE,Android,12.83,5.0,2016
ZTE,Android,12.7,5.0,2016
ZTE,Android,12.75,5.0,2016
ZTE,Android,12.75,5.0,2016
ZTE,Android,12.7,5.0,2016
ZTE,Android,12.83,8.0,2016
ZTE,Android,12.7,8.0,2016
ZTE,Android,12.75,8.0,2016
ZTE,Android,12.83,2.0,2016
ZTE,Android,12.7,2.0,2016
ZTE,Android,12.83,5.0,2015
ZTE,Android,12.83,8.0,2015
ZTE,Android,12.7,13.0,2015
ZTE,Android,12.75,8.0,2015
ZTE,Android,12.83,2.0,2015
ZTE,Android,12.83,8.0,2015
ZTE,Android,12.75,8.0,2015
ZTE,Android,12.83,8.0,2015
ZTE,Android,12.88,1.0,2015
ZTE,Android,12.7,2.0,2015
ZTE,Android,12.7,5.0,2015
ZTE,Android,12.83,8.0,2015
ZTE,Android,10.16,0.3,2015
ZTE,Android,10.29,2.0,2015
ZTE,Android,12.7,2.0,2015
ZTE,Android,10.16,2.0,2015
ZTE,Android,10.29,2.0,2015
ZTE,Android,10.29,0.3,2015
ZTE,Android,10.29,2.0,2015
ZTE,Android,10.29,5.0,2015
ZTE,Android,12.75,8.0,2015
ZTE,Android,12.83,5.0,2015
ZTE,Android,12.83,8.0,2015
ZTE,Android,12.7,8.0,2015
ZTE,Android,12.83,8.0,2015
ZTE,Android,12.7,5.0,2015
ZTE,Android,12.7,2.0,2015
ZTE,Android,10.29,2.0,2015
ZTE,Android,10.16,0.3,2015
ZTE,Android,12.7,5.0,2015
ZTE,Android,12.7,5.0,2015
ZTE,Android,12.7,5.0,2014
ZTE,Android,10.29,2.0,2014
ZTE,Android,12.83,5.0,2014
ZTE,Android,12.88,1.6,2014
ZTE,Android,12.7,2.0,2014
ZTE,Android,12.7,5.0,2014
ZTE,Android,10.29,2.0,2014
ZTE,Android,10.34,5.0,2014
ZTE,Android,12.83,5.0,2014
ZTE,Android,12.83,5.0,2014
ZTE,Android,12.7,5.0,2014
ZTE,Android,12.7,0.3,2014
ZTE,Android,10.16,5.0,2014
ZTE,Android,10.29,0.3,2013
ZTE,Android,12.7,5.0,2014
ZTE,Android,16.36,13.0,2014
ZTE,Others,10.16,5.0,2014
ZTE,Android,12.83,2.0,2014
ZTE,Android,12.7,5.0,2013
ZTE,Android,10.34,5.0,2013
ZTE,Android,12.7,1.0,2013
ZTE,Android,10.29,1.0,2013
ZTE,Android,10.29,0.3,2013
ZTE,Android,10.16,1.0,2013
ZTE,Android,10.16,0.3,2013
ZTE,Android,12.7,1.0,2013
ZTE,Android,10.29,0.3,2013
ZTE,Android,12.7,1.3,2013
ZTE,Android,10.16,0.3,2013
ZTE,Android,12.88,1.0,2013
ZTE,Android,10.16,1.0,2013
ZTE,Android,7.75,1.0,2013
ZTE,Android,12.7,2.0,2013
Google,Android,15.32,8.0,2019
Google,Android,12.88,8.0,2019
Google,Android,15.24,8.0,2019
Google,Android,12.85,8.0,2019
Honor,Android,16.84,16.0,2020
Honor,Android,15.37,8.0,2020
Honor,Android,16.69,8.0,2020
Honor,Android,16.69,8.0,2020
Honor,Android,16.59,32.0,2020
Honor,Android,15.37,16.0,2020
Honor,Android,16.74,16.0,2019
Honor,Android,16.74,16.0,2019
Honor,Android,15.9,32.0,2019
Honor,Android,15.9,32.0,2019
Honor,Android,15.77,32.0,2019
Huawei,Android,16.69,16.0,2020
Huawei,Android,16.59,32.0,2020
Huawei,Android,16.71,16.0,2020
Huawei,Android,15.27,32.0,2020
Huawei,Android,15.34,16.0,2020
Huawei,Android,20.32,16.0,2020
Huawei,Android,15.62,32.0,2020
Huawei,Android,15.47,8.0,2020
Huawei,Android,16.69,16.0,2019
Huawei,Android,16.74,16.0,2019
Huawei,Android,16.59,16.0,2019
Huawei,Android,16.59,16.0,2019
Huawei,Android,15.9,32.0,2019
Huawei,Android,16.74,16.0,2019
Huawei,Android,17.83,24.0,2019
Huawei,Android,14.5,5.0,2019
Lenovo,Android,15.32,16.0,2019
Lenovo,Android,16.23,32.0,2019
LG,Android,15.44,16.0,2020
LG,Android,15.34,32.0,2019
LG,Android,15.77,13.0,2019
Meizu,Android,15.39,20.0,2020
Motorola,Android,15.34,8.0,2020
Motorola,Android,15.29,5.0,2020
Motorola,Android,15.37,8.0,2020
Motorola,Android,15.27,5.0,2020
Motorola,Android,15.34,16.0,2020
Motorola,Android,15.34,16.0,2020
Motorola,Android,15.34,16.0,2020
Motorola,Android,15.37,16.0,2019
Motorola,Android,15.29,8.0,2019
Motorola,Android,12.83,5.0,2019
Motorola,Android,15.32,25.0,2019
Motorola,Android,15.29,8.0,2019
Motorola,Android,15.27,8.0,2019
Motorola,Android,16.23,25.0,2019
Motorola,Android,15.32,12.0,2019
Motorola,Android,12.83,5.0,2019
Motorola,Android,15.34,25.0,2019
Motorola,Android,15.32,25.0,2019
Nokia,Android,14.5,5.0,2020
Nokia,Android,15.29,5.0,2019
Nokia,Android,15.32,20.0,2019
Nokia,Android,15.32,8.0,2019
Nokia,Others,5.28,0.0,2019
Nokia,Android,14.5,5.0,2019
OnePlus,Android,16.94,16.0,2019
OnePlus,Android,16.64,16.0,2019
Oppo,Android,15.37,32.0,2020
Oppo,Android,15.34,32.0,2020
Oppo,Android,15.42,32.0,2020
Oppo,Android,15.42,32.0,2020
Oppo,Android,15.37,32.0,2019
Oppo,Android,15.37,16.0,2019
Oppo,Android,15.37,8.0,2019
Oppo,Android,15.37,16.0,2019
Oppo,Android,15.37,16.0,2019
Oppo,Android,16.59,16.0,2019
Realme,Android,16.36,8.0,2020
Realme,Android,16.69,8.0,2020
Realme,Android,15.37,16.0,2020
Realme,Android,15.39,8.0,2020
Realme,Android,16.36,8.0,2020
Realme,Android,15.37,5.0,2020
Realme,Android,16.69,8.0,2020
Realme,Android,16.56,8.0,2020
Realme,Android,15.37,13.0,2019
Realme,Android,15.37,16.0,2019
Realme,Android,15.34,16.0,2019
Realme,Android,15.32,16.0,2019
Realme,Android,15.32,25.0,2019
Sony,Android,15.37,8.0,2020
Sony,Android,15.24,8.0,2020
Sony,Android,15.27,8.0,2019
Others,Android,16.43,24.0,2020
Others,Android,16.59,16.0,2020
Others,Android,15.32,16.0,2020
Others,Android,15.32,16.0,2019
Vivo,Android,16.66,32.0,2020
Vivo,Android,16.59,16.0,2020
Vivo,Android,16.69,16.0,2020
Vivo,Android,16.59,16.0,2020
Vivo,Android,16.69,16.0,2020
Vivo,Android,16.36,16.0,2020
Vivo,Android,16.36,32.0,2019
Vivo,Android,16.36,32.0,2019
Vivo,Android,16.21,32.0,2019
Vivo,Android,16.59,16.0,2019
Vivo,Android,16.36,16.0,2019
Vivo,Android,16.59,32.0,2019
Vivo,Android,16.13,8.0,2019
Xiaomi,Android,16.59,8.0,2020
Xiaomi,Android,16.59,13.0,2020
Xiaomi,Android,16.94,16.0,2020
Xiaomi,Android,16.94,16.0,2020
Xiaomi,Android,16.59,13.0,2020
Xiaomi,Android,16.43,16.0,2020
Xiaomi,Android,16.69,16.0,2020
Xiaomi,Android,16.69,16.0,2020
Xiaomi,Android,16.94,16.0,2020
Xiaomi,Android,16.94,16.0,2020
Xiaomi,Android,16.94,16.0,2020
Xiaomi,Android,17.81,20.0,2020
Xiaomi,Android,16.94,20.0,2020
Xiaomi,Android,16.94,20.0,2020
Xiaomi,Android,16.94,20.0,2020
Xiaomi,Android,16.94,20.0,2019
Xiaomi,Android,16.94,20.0,2019
Xiaomi,Android,15.32,13.0,2019
Xiaomi,Android,16.43,32.0,2019
Xiaomi,Android,16.43,32.0,2019
Xiaomi,Android,16.43,32.0,2019
Xiaomi,Android,15.8,8.0,2019
Xiaomi,Android,15.8,8.0,2019
Xiaomi,Android,16.23,20.0,2019
Xiaomi,Android,16.23,32.0,2019
Xiaomi,Android,16.59,20.0,2019
Xiaomi,Android,16.23,20.0,2019
Xiaomi,Android,15.47,32.0,2019
Xiaomi,Android,13.84,5.0,2019
Xiaomi,Android,15.32,13.0,2019
Xiaomi,Android,16.23,16.0,2019
Xiaomi,Android,16.23,16.0,2019
Xiaomi,Android,15.21,5.0,2018
ZTE,Android,16.43,20.0,2020
ZTE,Android,16.89,8.0,2020
Google,Android,15.32,8.0,2019
Google,Android,12.88,8.0,2019
Google,Android,15.24,8.0,2019
Google,Android,12.85,8.0,2019
Honor,Android,16.84,16.0,2020
Honor,Android,15.37,8.0,2020
Honor,Android,16.69,8.0,2020
Honor,Android,16.69,8.0,2020
Honor,Android,16.59,32.0,2020
Honor,Android,15.37,16.0,2020
Honor,Android,16.74,16.0,2019
Honor,Android,16.74,16.0,2019
Honor,Android,15.9,32.0,2019
Honor,Android,15.9,32.0,2019
Honor,Android,15.77,32.0,2019
Huawei,Android,16.69,16.0,2020
Huawei,Android,16.59,32.0,2020
Huawei,Android,16.71,16.0,2020
Huawei,Android,15.27,32.0,2020
Huawei,Android,15.34,16.0,2020
Huawei,Android,20.32,16.0,2020
Huawei,Android,15.62,32.0,2020
Huawei,Android,15.47,8.0,2020
Huawei,Android,16.69,16.0,2019
Huawei,Android,16.74,16.0,2019
Huawei,Android,16.59,16.0,2019
Huawei,Android,16.59,16.0,2019
Huawei,Android,15.9,32.0,2019
Huawei,Android,16.74,16.0,2019
Huawei,Android,17.83,24.0,2019
Huawei,Android,14.5,5.0,2019
Lenovo,Android,15.32,16.0,2019
Lenovo,Android,16.23,32.0,2019
LG,Android,15.44,16.0,2020
LG,Android,15.34,32.0,2019
LG,Android,15.77,13.0,2019
Meizu,Android,15.39,20.0,2020
Motorola,Android,15.34,8.0,2020
Motorola,Android,15.29,5.0,2020
Motorola,Android,15.37,8.0,2020
Motorola,Android,15.27,5.0,2020
Motorola,Android,15.34,16.0,2020
Motorola,Android,15.34,16.0,2020
Motorola,Android,15.34,16.0,2020
Motorola,Android,15.37,16.0,2019
Motorola,Android,15.29,8.0,2019
Motorola,Android,12.83,5.0,2019
Motorola,Android,15.32,25.0,2019
Motorola,Android,15.29,8.0,2019
Motorola,Android,15.27,8.0,2019
Motorola,Android,16.23,25.0,2019
Motorola,Android,15.32,12.0,2019
Motorola,Android,12.83,5.0,2019
Motorola,Android,15.34,25.0,2019
Motorola,Android,15.32,25.0,2019
Nokia,Android,14.5,5.0,2020
Nokia,Android,15.29,5.0,2019
Nokia,Android,15.32,20.0,2019
Nokia,Android,15.32,8.0,2019
Nokia,Others,5.28,0.0,2019
Nokia,Android,14.5,5.0,2019
OnePlus,Android,16.94,16.0,2019
OnePlus,Android,16.64,16.0,2019
Oppo,Android,15.37,32.0,2020
Oppo,Android,15.34,32.0,2020
Oppo,Android,15.42,32.0,2020
Oppo,Android,15.42,32.0,2020
Oppo,Android,15.37,32.0,2019
Oppo,Android,15.37,16.0,2019
Oppo,Android,15.37,8.0,2019
Oppo,Android,15.37,16.0,2019
Oppo,Android,15.37,16.0,2019
Oppo,Android,16.59,16.0,2019
Realme,Android,16.36,8.0,2020
Realme,Android,16.69,8.0,2020
Realme,Android,15.37,16.0,2020
Realme,Android,15.39,8.0,2020
Realme,Android,16.36,8.0,2020
Realme,Android,15.37,5.0,2020
Realme,Android,16.69,8.0,2020
Realme,Android,16.56,8.0,2020
Realme,Android,15.37,13.0,2019
Realme,Android,15.37,16.0,2019
Realme,Android,15.34,16.0,2019
Realme,Android,15.32,16.0,2019
Realme,Android,15.32,25.0,2019
Samsung,Android,15.37,13.0,2020
Samsung,Android,15.42,32.0,2020
Samsung,Android,15.34,8.0,2020
Samsung,Android,15.34,20.0,2020
Samsung,Android,15.34,8.0,2020
Samsung,Android,15.34,32.0,2020
Samsung,Android,15.47,13.0,2020
Samsung,Android,15.47,13.0,2020
Samsung,Android,15.42,13.0,2020
Samsung,Android,15.42,13.0,2020
Samsung,Android,15.29,13.0,2020
Samsung,Android,15.29,13.0,2020
Samsung,Android,15.42,10.0,2020
Samsung,Android,15.32,13.0,2020
Samsung,Android,15.42,32.0,2020
Samsung,Android,15.42,32.0,2020
Samsung,Android,12.88,5.0,2019
Samsung,Android,15.42,32.0,2019
Samsung,Android,15.37,32.0,2019
Samsung,Android,15.37,8.0,2019
Samsung,Android,15.34,16.0,2019
Samsung,Android,15.34,8.0,2019
Samsung,Android,17.86,9.0,2019
Samsung,Android,15.42,32.0,2019
Samsung,Android,15.34,16.0,2019
Samsung,Android,15.34,32.0,2019
Samsung,Android,15.44,10.0,2019
Samsung,Android,15.32,10.0,2019
Samsung,Android,15.29,8.0,2019
Samsung,Android,14.81,5.0,2019
Apple,iOS,10.34,7.0,2020
Apple,iOS,15.37,7.0,2019
Apple,iOS,12.9,7.0,2019
Apple,iOS,15.27,7.0,2019
Asus,Android,16.74,24.0,2019
Asus,Android,15.34,8.0,2019
Asus,Android,15.24,8.0,2018
Alcatel,Android,15.8,5.0,2020
Alcatel,Android,15.8,5.0,2020
Alcatel,Android,12.83,5.0,2020
