,screen_size,4g,internal_memory_binned,front_camera_mp_binned,release_year_binned,days_used,used_price,new_price
353,20.32,no,Less_memory,Low_resolution,Before_2015,994,Around_40k,Around_50k
354,12.7,yes,Moderate_memory,High_resolution,Before_2015,592,Around_40k,Around_50k
355,12.7,no,Moderate_memory,Low_resolution,Before_2015,934,Less_than_30k,Around_50k
356,10.16,no,Moderate_memory,Low_resolution,Before_2015,603,Less_than_30k,Less_than_40k
357,10.16,no,Less_memory,Low_resolution,Before_2015,697,Less_than_30k,Less_than_40k
358,10.29,yes,Moderate_memory,Low_resolution,Before_2015,1044,Less_than_30k,Around_50k
359,12.7,yes,Less_memory,High_resolution,Before_2015,579,Around_40k,Around_50k
360,12.7,no,Less_memory,Low_resolution,Before_2015,569,Around_40k,Around_50k
361,12.88,yes,Less_memory,Low_resolution,Before_2015,723,Around_40k,Around_50k
362,12.7,no,Moderate_memory,Low_resolution,Before_2015,899,Around_40k,Around_50k
363,12.7,no,Less_memory,Low_resolution,Before_2015,886,Around_40k,Around_50k
364,12.7,yes,Less_memory,Low_resolution,Before_2015,936,Around_40k,Around_50k
365,10.16,no,Less_memory,Low_resolution,Before_2015,685,Less_than_30k,Less_than_40k
366,20.32,no,Less_memory,Low_resolution,Before_2015,611,Around_40k,Around_50k
367,17.78,no,Less_memory,Low_resolution,Before_2015,920,Around_40k,Less_than_40k
368,17.78,no,Less_memory,Low_resolution,Before_2015,1007,Around_40k,Around_50k
369,17.78,no,Moderate_memory,Low_resolution,Before_2015,724,Around_40k,Less_than_40k
370,10.34,no,Less_memory,Low_resolution,Before_2015,642,Around_40k,Around_50k
371,10.16,no,Less_memory,Low_resolution,Before_2015,719,Less_than_30k,Less_than_40k
372,17.78,no,Less_memory,Low_resolution,Before_2015,1082,Around_40k,Around_50k
373,17.78,no,Moderate_memory,Low_resolution,Before_2015,690,Around_40k,Less_than_40k
374,18.01,no,Less_memory,Low_resolution,Before_2015,801,Around_40k,Around_50k
375,12.7,no,Less_memory,Low_resolution,Before_2015,1015,Less_than_30k,Around_50k
387,12.83,yes,Less_memory,High_resolution,After_2015,302,Less_than_30k,Around_50k
388,12.7,no,Moderate_memory,Low_resolution,After_2015,211,Less_than_30k,Less_than_40k
389,15.29,no,Moderate_memory,High_resolution,After_2015,670,Around_40k,Around_50k
390,12.88,yes,Moderate_memory,High_resolution,After_2015,591,More_than_50k,Around_50k
391,15.24,yes,Less_memory,High_resolution,After_2015,586,Less_than_30k,Around_50k
392,12.83,yes,Less_memory,High_resolution,After_2015,538,Around_40k,Around_50k
393,12.78,yes,Less_memory,High_resolution,After_2015,600,Around_40k,Less_than_40k
394,15.24,yes,Less_memory,High_resolution,After_2015,707,Around_40k,Around_50k
395,25.43,no,Less_memory,Low_resolution,After_2015,636,Around_40k,Less_than_40k
396,17.78,no,Moderate_memory,Low_resolution,After_2015,564,Around_40k,Less_than_40k
397,12.75,yes,Moderate_memory,High_resolution,After_2015,716,Around_40k,Around_50k
398,12.75,yes,Less_memory,High_resolution,After_2015,751,Around_40k,Around_50k
399,15.24,yes,Moderate_memory,High_resolution,After_2015,823,Around_40k,Around_50k
400,12.83,yes,Moderate_memory,High_resolution,After_2015,839,Around_40k,Around_50k
401,12.7,yes,Moderate_memory,Low_resolution,After_2015,687,Less_than_30k,Less_than_40k
402,12.75,yes,Moderate_memory,High_resolution,After_2015,619,Around_40k,Around_50k
403,12.7,yes,Less_memory,High_resolution,After_2015,866,Around_40k,Around_50k
404,15.24,yes,Moderate_memory,High_resolution,After_2015,884,Around_40k,Around_50k
405,12.7,yes,Less_memory,High_resolution,After_2015,754,Around_40k,Around_50k
406,12.83,yes,Less_memory,High_resolution,After_2015,1063,Less_than_30k,Less_than_40k
407,12.7,yes,Less_memory,High_resolution,Before_2015,769,Around_40k,Around_50k
408,12.7,no,Moderate_memory,High_resolution,After_2015,989,Less_than_30k,Less_than_40k
409,12.83,yes,Moderate_memory,High_resolution,After_2015,811,Around_40k,Around_50k
410,12.83,yes,Less_memory,High_resolution,After_2015,911,Around_40k,Around_50k
411,12.83,yes,Less_memory,High_resolution,After_2015,987,Around_40k,Less_than_40k
412,12.7,yes,Moderate_memory,High_resolution,After_2015,649,Less_than_30k,Less_than_40k
413,12.83,yes,Moderate_memory,High_resolution,After_2015,1006,Around_40k,Around_50k
414,12.75,yes,Less_memory,High_resolution,After_2015,708,Around_40k,Around_50k
415,17.78,no,Moderate_memory,Low_resolution,After_2015,813,Less_than_30k,Less_than_40k
416,15.24,no,Moderate_memory,High_resolution,After_2015,770,Around_40k,Around_50k
417,15.24,yes,Moderate_memory,High_resolution,After_2015,780,Around_40k,Less_than_40k
418,10.16,no,Less_memory,Low_resolution,After_2015,893,Less_than_30k,Less_than_40k
419,12.83,yes,Moderate_memory,Low_resolution,After_2015,622,Around_40k,Around_50k
420,12.83,yes,Less_memory,Low_resolution,Before_2015,1040,Around_40k,Around_50k
421,12.7,yes,Less_memory,High_resolution,Before_2015,566,Around_40k,Around_50k
422,12.83,yes,Less_memory,High_resolution,Before_2015,1041,Around_40k,Around_50k
423,10.29,yes,Less_memory,Low_resolution,Before_2015,562,Less_than_30k,Around_50k
424,12.83,yes,Less_memory,High_resolution,Before_2015,1073,Around_40k,Around_50k
425,10.34,yes,Moderate_memory,High_resolution,Before_2015,736,Around_40k,Around_50k
426,12.83,yes,Moderate_memory,Low_resolution,Before_2015,658,Around_40k,Around_50k
427,20.32,no,Less_memory,Low_resolution,Before_2015,686,Around_40k,Less_than_40k
428,17.78,yes,Less_memory,Low_resolution,Before_2015,893,Around_40k,Around_50k
429,17.78,no,Less_memory,Low_resolution,Before_2015,917,Around_40k,Less_than_40k
430,17.78,no,Less_memory,Low_resolution,Before_2015,976,Less_than_30k,Less_than_40k
431,23.01,yes,Moderate_memory,Low_resolution,Before_2015,713,More_than_50k,Around_50k
432,12.7,yes,Less_memory,Low_resolution,Before_2015,732,Less_than_30k,Less_than_40k
433,10.29,yes,Less_memory,Low_resolution,Before_2015,629,Less_than_30k,Less_than_40k
434,10.16,yes,Less_memory,Low_resolution,Before_2015,1092,Less_than_30k,Less_than_40k
435,7.75,no,More_memory,Low_resolution,Before_2015,786,Less_than_30k,Less_than_40k
436,10.16,no,Less_memory,Low_resolution,Before_2015,829,Less_than_30k,Around_50k
437,7.75,no,Less_memory,Low_resolution,Before_2015,803,Less_than_30k,Less_than_40k
438,12.7,no,Less_memory,Low_resolution,Before_2015,702,Less_than_30k,Around_50k
439,7.75,no,More_memory,Low_resolution,Before_2015,672,Less_than_30k,Less_than_40k
440,10.29,yes,Moderate_memory,Low_resolution,Before_2015,929,Less_than_30k,Around_50k
441,10.29,yes,Moderate_memory,Low_resolution,Before_2015,658,Around_40k,Around_50k
442,12.7,no,Less_memory,Low_resolution,Before_2015,718,Less_than_30k,Less_than_40k
443,10.16,no,Less_memory,Low_resolution,Before_2015,969,Less_than_30k,Less_than_40k
444,20.32,yes,Moderate_memory,Low_resolution,Before_2015,794,Around_40k,Around_50k
445,20.32,yes,Moderate_memory,Low_resolution,Before_2015,892,Around_40k,More_than_60k
446,15.24,yes,Less_memory,High_resolution,Before_2015,654,Around_40k,More_than_60k
447,7.75,no,Less_memory,Low_resolution,Before_2015,921,Less_than_30k,Less_than_40k
448,10.29,no,Less_memory,Low_resolution,Before_2015,632,Less_than_30k,Less_than_40k
449,10.16,no,Less_memory,Low_resolution,Before_2015,867,Less_than_30k,Less_than_40k
450,5.28,no,Less_memory,Low_resolution,Before_2015,1029,Less_than_30k,Less_than_40k
451,5.18,no,More_memory,Low_resolution,Before_2015,787,Less_than_30k,Less_than_40k
452,5.18,no,Less_memory,Low_resolution,Before_2015,809,Less_than_30k,Less_than_40k
453,5.18,no,More_memory,Low_resolution,Before_2015,656,Less_than_30k,Less_than_40k
454,12.93,yes,Moderate_memory,Low_resolution,Before_2015,578,More_than_50k,More_than_60k
455,12.7,yes,Less_memory,Low_resolution,Before_2015,753,Around_40k,Around_50k
456,10.16,yes,Less_memory,Low_resolution,Before_2015,951,Less_than_30k,Around_50k
457,17.78,no,Less_memory,Low_resolution,Before_2015,701,Less_than_30k,Less_than_40k
458,10.29,no,Less_memory,Low_resolution,Before_2015,955,Less_than_30k,Less_than_40k
459,7.75,no,Less_memory,Low_resolution,Before_2015,785,Less_than_30k,Less_than_40k
460,12.7,yes,Moderate_memory,Low_resolution,Before_2015,653,Around_40k,More_than_60k
461,12.7,no,Moderate_memory,Low_resolution,Before_2015,834,Less_than_30k,Around_50k
462,10.29,yes,Less_memory,Low_resolution,Before_2015,568,Around_40k,Around_50k
463,10.29,no,Less_memory,Low_resolution,Before_2015,571,Less_than_30k,Around_50k
465,12.7,no,Less_memory,Low_resolution,Before_2015,540,Less_than_30k,More_than_60k
466,12.83,no,Less_memory,Low_resolution,Before_2015,906,Around_40k,Around_50k
491,15.29,yes,Moderate_memory,High_resolution,After_2015,396,Around_40k,Around_50k
492,15.29,yes,Moderate_memory,High_resolution,After_2015,616,More_than_50k,More_than_60k
493,15.24,yes,Moderate_memory,High_resolution,After_2015,681,More_than_50k,More_than_60k
494,12.83,yes,Moderate_memory,High_resolution,After_2015,492,More_than_50k,Around_50k
495,12.7,yes,Less_memory,High_resolution,After_2015,683,Around_40k,Around_50k
496,12.83,yes,Moderate_memory,High_resolution,After_2015,825,More_than_50k,More_than_60k
497,12.83,yes,Moderate_memory,High_resolution,After_2015,601,More_than_50k,More_than_60k
498,15.24,yes,Moderate_memory,High_resolution,After_2015,636,Around_40k,More_than_60k
499,12.83,yes,Moderate_memory,High_resolution,After_2015,1046,Around_40k,More_than_60k
500,12.7,yes,Less_memory,High_resolution,Before_2015,725,Around_40k,Around_50k
501,12.7,yes,Less_memory,High_resolution,Before_2015,636,Around_40k,Around_50k
502,12.7,yes,Less_memory,High_resolution,Before_2015,1048,Around_40k,Around_50k
503,12.83,yes,Less_memory,High_resolution,Before_2015,879,Around_40k,More_than_60k
504,12.83,yes,Less_memory,High_resolution,Before_2015,816,Around_40k,Around_50k
505,10.34,yes,Less_memory,High_resolution,Before_2015,1044,Less_than_30k,Around_50k
506,12.7,no,Less_memory,Low_resolution,Before_2015,580,Less_than_30k,Around_50k
507,12.7,no,Less_memory,High_resolution,After_2015,1050,Around_40k,Around_50k
508,10.29,yes,Moderate_memory,Low_resolution,After_2015,650,Less_than_30k,Around_50k
509,12.7,yes,Moderate_memory,High_resolution,Before_2015,974,Less_than_30k,Less_than_40k
510,12.83,yes,Less_memory,High_resolution,Before_2015,1042,More_than_50k,More_than_60k
511,10.29,yes,Less_memory,Low_resolution,Before_2015,672,Less_than_30k,Around_50k
512,12.7,yes,Less_memory,High_resolution,Before_2015,805,Around_40k,Around_50k
513,10.29,yes,Moderate_memory,Low_resolution,Before_2015,664,Around_40k,Around_50k
514,15.24,yes,Moderate_memory,High_resolution,Before_2015,924,More_than_50k,More_than_60k
515,10.16,no,Less_memory,Low_resolution,Before_2015,758,Less_than_30k,Less_than_40k
516,10.29,yes,Moderate_memory,Low_resolution,Before_2015,945,Less_than_30k,Around_50k
517,10.16,no,Less_memory,Low_resolution,Before_2015,1047,Less_than_30k,Less_than_40k
518,12.7,no,Moderate_memory,Low_resolution,Before_2015,614,Less_than_30k,Around_50k
519,12.83,no,Moderate_memory,Low_resolution,Before_2015,689,Less_than_30k,Around_50k
520,10.34,no,Less_memory,Low_resolution,Before_2015,786,Around_40k,More_than_60k
521,10.36,no,Less_memory,High_resolution,Before_2015,957,Less_than_30k,Around_50k
522,10.16,no,Less_memory,Low_resolution,Before_2015,706,Less_than_30k,Less_than_40k
523,12.7,no,Moderate_memory,Low_resolution,Before_2015,643,Less_than_30k,Around_50k
524,10.34,no,Moderate_memory,Low_resolution,Before_2015,1085,Less_than_30k,Around_50k
525,10.16,no,Less_memory,Low_resolution,Before_2015,635,Less_than_30k,Around_50k
526,12.7,no,Less_memory,High_resolution,Before_2015,965,Around_40k,More_than_60k
527,10.34,no,Less_memory,Low_resolution,Before_2015,739,Around_40k,More_than_60k
528,12.83,no,Moderate_memory,High_resolution,Before_2015,609,More_than_50k,More_than_60k
529,12.7,no,Less_memory,High_resolution,Before_2015,563,Around_40k,More_than_60k
537,5.18,no,Less_memory,Low_resolution,Before_2015,1008,Less_than_30k,Less_than_40k
538,11.81,no,Less_memory,Low_resolution,Before_2015,556,Around_40k,Around_50k
539,10.24,no,Less_memory,Low_resolution,Before_2015,1048,Less_than_30k,Around_50k
546,10.34,no,Moderate_memory,Low_resolution,Before_2015,617,Around_40k,Around_50k
552,25.43,no,Moderate_memory,Low_resolution,After_2015,878,Around_40k,Around_50k
553,20.32,no,Less_memory,Low_resolution,After_2015,790,Around_40k,Less_than_40k
554,17.78,no,Moderate_memory,Low_resolution,After_2015,552,Around_40k,Less_than_40k
555,17.78,no,Moderate_memory,Low_resolution,Before_2015,821,Less_than_30k,Less_than_40k
556,17.78,no,Moderate_memory,Low_resolution,Before_2015,925,Around_40k,Around_50k
557,15.24,no,Moderate_memory,Low_resolution,Before_2015,1032,Less_than_30k,Less_than_40k
558,10.34,yes,Moderate_memory,Low_resolution,Before_2015,988,Around_40k,Around_50k
561,25.53,yes,Moderate_memory,High_resolution,After_2015,496,More_than_50k,More_than_60k
562,18.01,yes,Moderate_memory,High_resolution,After_2015,250,More_than_50k,More_than_60k
563,30.71,yes,More_memory,High_resolution,After_2015,543,More_than_50k,More_than_60k
564,27.94,yes,More_memory,High_resolution,After_2015,525,More_than_50k,More_than_60k
565,15.37,yes,Moderate_memory,High_resolution,After_2015,583,More_than_50k,More_than_60k
566,12.9,yes,Moderate_memory,High_resolution,After_2015,641,More_than_50k,More_than_60k
567,15.27,yes,Moderate_memory,High_resolution,After_2015,673,More_than_50k,More_than_60k
568,23.04,yes,Moderate_memory,Low_resolution,After_2015,673,More_than_50k,More_than_60k
569,12.9,yes,Moderate_memory,High_resolution,After_2015,629,Around_40k,More_than_60k
570,12.83,yes,Moderate_memory,High_resolution,After_2015,815,More_than_50k,More_than_60k
571,10.34,yes,Moderate_memory,High_resolution,After_2015,604,More_than_50k,More_than_60k
572,30.71,yes,Moderate_memory,High_resolution,After_2015,541,More_than_50k,More_than_60k
573,25.53,yes,Moderate_memory,High_resolution,After_2015,629,More_than_50k,More_than_60k
574,23.04,yes,Moderate_memory,Low_resolution,After_2015,578,Around_40k,More_than_60k
575,12.83,yes,Moderate_memory,High_resolution,After_2015,833,More_than_50k,More_than_60k
576,10.34,yes,Moderate_memory,High_resolution,After_2015,1026,Around_40k,More_than_60k
577,23.04,yes,Moderate_memory,High_resolution,After_2015,704,More_than_50k,More_than_60k
578,10.16,yes,Less_memory,Low_resolution,After_2015,894,Around_40k,More_than_60k
579,12.83,yes,Less_memory,High_resolution,Before_2015,667,Around_40k,More_than_60k
580,10.34,yes,Less_memory,High_resolution,Before_2015,778,More_than_50k,More_than_60k
581,30.71,yes,Moderate_memory,Low_resolution,Before_2015,572,More_than_50k,More_than_60k
582,18.01,yes,Less_memory,Low_resolution,Before_2015,547,Around_40k,More_than_60k
583,23.04,yes,Less_memory,Low_resolution,Before_2015,914,Around_40k,More_than_60k
584,18.01,yes,Less_memory,Low_resolution,Before_2015,719,Around_40k,More_than_60k
585,12.83,yes,Less_memory,Low_resolution,Before_2015,1082,Around_40k,More_than_60k
586,10.34,yes,Less_memory,Low_resolution,Before_2015,877,Less_than_30k,More_than_60k
591,16.23,yes,More_memory,High_resolution,After_2015,399,Around_40k,More_than_60k
592,17.4,yes,Moderate_memory,High_resolution,After_2015,317,Around_40k,Around_50k
593,15.9,yes,Moderate_memory,High_resolution,After_2015,257,Around_40k,Around_50k
594,14.5,yes,Moderate_memory,High_resolution,After_2015,499,Around_40k,Less_than_40k
595,12.7,yes,Less_memory,Low_resolution,After_2015,516,Less_than_30k,Around_50k
596,14.55,yes,More_memory,High_resolution,After_2015,635,Around_40k,More_than_60k
597,12.75,yes,More_memory,High_resolution,After_2015,783,More_than_50k,More_than_60k
598,25.43,yes,Moderate_memory,High_resolution,After_2015,727,More_than_50k,More_than_60k
599,12.75,yes,Moderate_memory,High_resolution,After_2015,769,More_than_50k,More_than_60k
600,12.75,yes,Less_memory,High_resolution,After_2015,665,Around_40k,Around_50k
601,12.83,yes,Moderate_memory,High_resolution,After_2015,604,Around_40k,Around_50k
602,12.7,yes,Moderate_memory,Low_resolution,After_2015,669,Around_40k,Around_50k
603,12.83,yes,Less_memory,High_resolution,After_2015,624,Around_40k,Around_50k
604,12.7,yes,Less_memory,High_resolution,After_2015,773,Around_40k,Around_50k
605,12.83,yes,Moderate_memory,High_resolution,After_2015,608,More_than_50k,Around_50k
606,12.7,yes,Moderate_memory,High_resolution,Before_2015,594,Around_40k,Around_50k
607,12.7,yes,Moderate_memory,Low_resolution,Before_2015,565,Around_40k,Around_50k
608,12.7,yes,Less_memory,High_resolution,Before_2015,1007,Around_40k,Around_50k
609,10.16,no,Less_memory,Low_resolution,Before_2015,951,Less_than_30k,Less_than_40k
610,20.32,yes,Moderate_memory,Low_resolution,Before_2015,872,Around_40k,More_than_60k
611,15.34,no,Less_memory,Low_resolution,Before_2015,714,Around_40k,Around_50k
612,12.7,no,Moderate_memory,Low_resolution,Before_2015,551,Around_40k,Around_50k
613,10.16,no,Less_memory,Low_resolution,Before_2015,676,Less_than_30k,Less_than_40k
614,12.7,yes,Moderate_memory,Low_resolution,Before_2015,985,Around_40k,More_than_60k
615,10.29,yes,Less_memory,Low_resolution,Before_2015,691,Less_than_30k,Around_50k
