screen_size,battery,weight,normalized_used_price
12.88,3000.0,172.5,4.873822333
12.75,2400.0,140.5,4.902901594
13.79,3600.0,167.8,4.879767019
13.79,3600.0,167.8,4.901341126
12.7,2350.0,157.0,4.340683671
10.34,2100.0,137.0,4.243051882
12.83,4150.0,194.0,4.704834509
12.75,2450.0,151.0,4.789656066
12.83,2300.0,156.0,4.749357106
12.7,2000.0,150.0,3.949896658
10.34,2100.0,156.0,4.11887456
12.7,2000.0,134.0,3.75114978
12.88,3100.0,153.0,4.53999146
12.83,2900.0,145.0,4.211683055
13.56,3100.0,155.0,3.921775297
25.43,4600.0,465.0,4.50777784
12.7,2200.0,169.0,4.089666973
25.43,5830.0,439.0,4.812021741
7.75,1400.0,110.0,3.39618484
10.29,1780.0,146.0,3.644404964
12.83,3000.0,159.0,4.55240212
23.01,2500.0,406.0,4.664758977
10.16,1400.0,112.0,3.348499593
10.29,1880.0,152.0,3.476304854
10.16,1400.0,117.0,3.534270336
15.24,3000.0,164.0,4.890875306
15.24,3000.0,153.0,4.437343075
12.88,3000.0,162.0,4.768223972
12.88,2900.0,160.0,4.456438132
12.7,1800.0,156.0,3.795489189
12.7,1800.0,174.0,3.785325352
10.29,2100.0,141.0,3.687378328
7.75,2100.0,105.0,2.868466923
12.7,2350.0,143.0,4.931447776
10.34,2000.0,124.0,3.987315989
10.34,2000.0,119.0,4.306359756
12.7,2350.0,154.0,4.876646654
12.7,2100.0,171.1,4.028738805
16.23,4000.0,205.0,5.42252417
15.9,4000.0,180.0,4.482550472
15.32,4000.0,186.0,4.695559186
16.23,3300.0,173.0,5.39983551
15.16,3070.0,155.0,5.040647068
16.23,3300.0,173.0,4.756516938
12.7,3000.0,137.0,4.018902367
15.32,4000.0,186.0,4.768223972
14.83,3000.0,150.0,4.661550519
16.23,3200.0,218.0,5.56819182
15.9,4000.0,182.0,4.676467068
15.77,3000.0,177.0,5.204446151
15.9,3350.0,169.0,4.958288814
15.7,4000.0,182.0,4.906459262
15.21,3000.0,166.0,4.885072071
14.83,4000.0,178.0,4.624972813
15.47,5500.0,221.0,4.618678536
20.32,6000.0,342.5,4.841743158
25.43,8620.0,485.0,5.116255776
13.84,3000.0,146.0,4.537426534
13.84,3000.0,145.0,4.100657924
15.77,3000.0,177.0,4.950672953
14.94,3120.0,164.0,4.82775358
15.21,3080.0,170.0,4.754021133
15.21,3400.0,191.0,5.186547466
15.21,4000.0,181.0,4.496470769
15.21,4000.0,190.0,5.076360611
15.21,4000.0,180.0,4.424367475
12.88,3300.0,157.0,4.558078578
15.21,3400.0,185.0,5.156465742
16.36,5300.0,211.0,4.653674595
13.08,3350.0,168.0,4.549023025
18.01,6600.0,328.0,5.002401489
13.08,2860.0,135.0,4.297557478
12.83,4100.0,165.0,4.366405254
12.7,3120.0,131.5,4.390986376
12.7,4100.0,156.0,4.445705411
12.7,4100.0,156.0,4.476313564
15.34,4400.0,209.0,5.199932465
12.88,4070.0,166.0,4.887940214
12.88,4100.0,168.0,5.000988917
13.08,4100.0,145.0,4.62399194
12.83,4050.0,174.0,4.43627805
12.7,4100.0,144.0,4.516885271
12.7,4100.0,144.0,4.206184044
12.7,4100.0,144.0,4.079400115
13.08,3000.0,129.0,4.836519974
16.36,4850.0,145.0,4.18235544
12.7,3260.0,133.0,4.613039144
12.83,4050.0,164.0,4.630935394
12.7,4100.0,144.0,4.292101927
12.83,3100.0,185.0,4.231784971
18.01,6190.0,322.0,4.649761069
12.83,4000.0,164.0,4.55345575
10.34,2200.0,133.0,3.647275904
10.34,2200.0,133.0,3.958906591
12.88,3000.0,161.0,4.767459089
12.88,3000.0,161.0,4.165424144
10.34,2200.0,132.0,4.180828022
10.34,2200.0,133.0,4.053348942
12.7,3080.0,149.0,4.433313679
12.7,3080.0,149.0,4.711779921
18.01,6700.0,360.0,4.463145686
12.83,3100.0,199.0,4.291007236
10.34,2000.0,158.0,4.096176217
12.83,3000.0,164.0,4.137723286
12.83,2600.0,120.0,3.91621421
12.7,2100.0,120.0,3.993602992
12.7,2500.0,120.0,3.977810746
12.7,2100.0,120.0,4.090838423
10.29,1700.0,120.0,3.566429294
12.67,2500.0,120.0,4.059062748
12.7,2100.0,120.0,4.204692619
12.7,2300.0,120.0,4.636281181
12.7,1920.0,120.0,3.984157603
10.34,1800.0,100.0,3.605497845
10.16,1400.0,120.0,3.464797963
12.7,2250.0,120.0,3.653770277
12.7,2000.0,120.0,3.95756982
10.29,1800.0,120.0,4.087487775
12.83,9000.0,469.0,4.938566268
12.83,3300.0,170.0,4.621141955
12.7,2500.0,145.0,4.226103552
10.34,2000.0,128.0,4.064400686
12.75,3000.0,172.0,4.438761348
15.24,4000.0,153.0,4.222297927
10.34,2000.0,128.0,3.789177175
10.19,500.0,165.0,4.798596523
15.9,3800.0,181.0,4.515464273
15.21,3450.0,172.0,5.217920429
15.77,4000.0,172.0,5.01847118
12.88,3450.0,153.0,4.778198696
15.27,4000.0,170.0,4.655483
15.27,5000.0,190.0,4.77119297
13.84,3200.0,172.0,4.370459998
12.88,3100.0,140.0,4.481419379
12.83,4000.0,164.0,4.594008121
12.75,5000.0,160.0,4.654150808
14.55,3100.0,170.0,4.480173696
12.75,3200.0,155.0,4.354912342
12.83,3200.0,168.0,4.979626107
12.75,2540.0,136.0,4.575123265
12.83,3630.0,168.0,4.871679693
12.75,2950.0,155.0,4.557973751
12.7,2800.0,141.0,4.26112938
12.83,3100.0,164.0,4.585681509
12.83,3140.0,185.0,4.767289035
12.75,2730.0,141.0,4.365516083
15.24,4100.0,196.0,4.291417886
12.83,3000.0,160.0,4.351180755
12.75,3000.0,158.0,4.932024894
12.75,2705.0,153.0,4.791234729
12.83,3000.0,158.8,4.240751047
15.24,3400.0,174.9,4.2698373
15.24,4000.0,185.0,4.773223771
10.16,1400.0,110.0,3.727619282
15.24,3400.0,160.0,4.53774751
12.7,2150.0,160.0,4.095843438
12.7,4000.0,160.0,4.005695481
12.75,2540.0,130.0,4.377642036
12.75,2500.0,160.0,4.448165437
12.83,2540.0,135.0,4.229603628
12.7,2500.0,160.0,4.236278058
12.75,2200.0,135.0,4.436988193
12.7,2300.0,164.4,3.740760076
12.83,3000.0,169.8,4.708809221
12.7,2500.0,131.0,4.72986263
12.83,3000.0,170.1,3.847591145
12.83,3000.0,149.5,4.745627539
12.75,2200.0,140.0,4.797772052
12.88,3400.0,194.8,4.415582293
10.16,1500.0,131.0,3.833196225
10.29,1800.0,137.5,4.032646448
12.7,2480.0,145.0,4.170070273
10.16,1650.0,149.5,3.837945802
10.29,2000.0,149.0,3.635478677
10.29,1800.0,166.0,4.175156205
10.29,2200.0,154.0,4.05386973
12.75,2900.0,192.0,4.844659416
12.83,3000.0,139.3,4.302306792
12.83,3100.0,149.5,4.765416535
12.7,2000.0,150.0,4.34536265
10.29,1850.0,135.0,3.840956557
12.7,2400.0,165.0,4.580570069
12.7,2400.0,154.0,4.381151252
12.7,2400.0,130.0,4.500809171
10.29,2000.0,136.1,3.864721732
12.83,2500.0,120.0,4.543188394
12.88,3400.0,189.9,3.896096855
12.7,2300.0,135.55,4.078384543
10.34,2000.0,117.9,3.929469919
12.83,3000.0,135.55,4.329548428
12.83,3100.0,160.0,4.500920165
12.7,2300.0,143.0,4.055776969
12.7,2000.0,166.0,3.900152833
10.16,1400.0,120.0,3.173878459
12.7,2300.0,130.0,4.41255584
16.36,4250.0,215.0,4.795625243
10.16,1400.0,125.0,3.764450641
15.32,3700.0,193.0,4.870146421
12.88,2800.0,162.0,5.15381169
15.24,3700.0,167.0,4.877941646
12.85,3000.0,147.0,4.470609693
16.84,4300.0,203.0,5.087164143
15.37,3750.0,188.0,4.842768758
16.69,4000.0,190.0,5.134267855
16.69,4000.0,186.0,4.946416722
16.59,4000.0,185.0,5.202191854
15.37,4000.0,190.0,5.201035244
16.74,4000.0,196.8,4.837709459
16.74,4000.0,202.0,4.770515119
15.9,4000.0,182.0,5.125272647
15.9,3750.0,174.0,5.101085197
15.77,3400.0,164.0,3.847804433
16.69,4000.0,178.0,4.856473503
16.59,4000.0,180.0,5.384403315
16.71,4200.0,209.0,5.452410902
15.27,3800.0,175.0,5.411779971
15.34,4200.0,183.0,4.924423597
15.62,3340.0,152.9,5.12116244
15.47,3020.0,150.0,4.376637137
16.69,4100.0,197.0,4.812915795
16.74,4000.0,206.0,4.944210551
16.59,4500.0,198.0,4.981412435
16.59,4500.0,198.0,5.59849603
15.9,3750.0,174.0,4.974800841
16.74,4000.0,196.8,4.584661309
17.83,4200.0,233.0,5.15698419
14.5,3020.0,146.0,3.997099178
15.32,4050.0,164.0,4.733739287
16.23,4000.0,185.0,5.268528038
15.44,4300.0,180.0,5.169517619
15.34,4000.0,192.0,5.041940144
15.77,3550.0,181.0,4.455044727
15.27,3110.0,194.0,5.100902476
15.37,4000.0,210.0,4.964242255
15.29,4000.0,183.6,4.317754745
12.83,3000.0,140.0,4.021773869
15.32,4000.0,188.0,4.824305716
15.29,4000.0,186.0,4.426641427
15.27,3000.0,149.7,4.230622181
16.23,4000.0,190.0,5.245812813
15.32,3500.0,176.0,4.762430312
12.83,3000.0,159.0,2.834389123
15.34,3600.0,165.0,5.325932534
15.32,3500.0,180.0,4.904978438
14.5,3000.0,155.0,3.956422593
15.29,4000.0,183.0,4.346140356
15.32,3500.0,180.0,4.725350346
15.32,3500.0,180.0,4.104459896
15.32,3500.0,180.0,4.104459896
15.32,4050.0,218.0,4.989411658
15.32,4050.0,218.0,4.989411658
14.5,3000.0,153.0,3.174296781
15.37,4025.0,171.0,5.179533831
15.37,4000.0,200.0,4.780718858
15.37,5000.0,195.0,4.49088104
15.37,5000.0,195.0,4.622027303
15.37,4000.0,189.0,4.958078043
16.59,4000.0,195.0,5.027623507
16.59,4000.0,195.0,5.027623507
16.59,4500.0,200.0,4.891175854
16.59,4500.0,200.0,4.891175854
16.43,4500.0,177.0,5.142890873
16.59,4000.0,180.0,4.56100929
15.32,5500.0,290.0,5.169062531
16.36,4350.0,198.5,5.217649463
16.36,4500.0,176.0,5.264243386
16.21,4500.0,186.7,4.002412005
16.59,5000.0,193.0,4.749962931
16.36,4100.0,201.8,4.760206188
16.13,5000.0,190.5,4.522223265
16.94,4500.0,208.0,4.81818259
16.94,4500.0,208.0,4.903569622
15.32,4000.0,200.0,4.609162207
16.43,5260.0,208.0,5.529190964
16.43,5260.0,208.0,5.224832277
16.43,5260.0,208.0,4.919615896
15.8,5000.0,188.0,4.30528057
15.8,5000.0,188.0,4.406475315
16.23,4000.0,196.0,5.176996831
16.23,4030.0,179.0,4.80557721
16.23,4000.0,205.0,5.241905733
15.47,4030.0,173.8,4.924496264
13.84,4000.0,165.0,4.049870072
15.32,4000.0,190.0,4.626050664
16.23,4000.0,191.0,5.117993812
15.21,4000.0,180.0,4.435567402
15.32,3700.0,193.0,4.600559573
15.32,3700.0,193.0,4.600559573
15.32,3500.0,168.0,5.205050099
15.32,3500.0,168.0,5.205050099
12.88,2800.0,162.0,5.037342137
15.24,3700.0,167.0,4.777778051
12.85,3000.0,147.0,4.745106026
16.84,4300.0,203.0,4.714114273
15.37,3750.0,188.0,4.5582882
16.69,4000.0,190.0,5.557214088
16.69,4000.0,186.0,5.24528572
16.59,4000.0,185.0,5.381094793
15.37,4000.0,190.0,5.122176669
16.74,4000.0,196.8,4.752986561
15.9,3750.0,174.0,5.109756385
15.77,3400.0,164.0,3.902982261
16.69,4000.0,178.0,4.821732126
16.59,4000.0,180.0,5.197446756
16.71,4200.0,209.0,5.482844822
15.27,3800.0,175.0,5.07704706
15.34,4200.0,183.0,4.69015451
15.62,3340.0,152.9,5.062468443
15.47,3020.0,150.0,4.255470856
16.69,4100.0,197.0,4.965149664
16.74,4000.0,206.0,5.019661105
16.59,4500.0,198.0,5.327536305
16.59,4500.0,198.0,5.036952602
15.9,3750.0,174.0,4.919761924
16.74,4000.0,196.8,4.765757251
17.83,4200.0,233.0,5.299366816
14.5,3020.0,146.0,4.240607069
15.32,4050.0,164.0,4.708628894
16.23,4000.0,185.0,5.298817242
15.44,4300.0,180.0,4.913242948
15.34,4000.0,192.0,5.524177225
15.77,3550.0,181.0,4.602667056
15.37,4000.0,210.0,4.799090879
15.29,4000.0,183.6,4.465563232
12.83,3000.0,140.0,4.275137173
15.32,4000.0,188.0,4.948334268
15.29,4000.0,186.0,4.598346961
15.27,3000.0,149.7,4.21980178
16.23,4000.0,190.0,4.835329072
15.32,3500.0,176.0,4.789489745
12.83,3000.0,159.0,3.037353948
15.34,3600.0,165.0,5.331026541
15.32,3500.0,180.0,4.77474417
15.29,4000.0,183.0,4.145671189
15.32,3500.0,180.0,4.789406575
15.32,3500.0,180.0,4.145354483
14.5,3000.0,153.0,4.022311359
15.37,4025.0,171.0,5.613930704
15.37,4000.0,200.0,5.334359958
15.37,5000.0,195.0,4.54361388
15.37,5000.0,195.0,4.638024523
15.37,4000.0,189.0,5.091047164
16.59,4000.0,195.0,4.655958353
15.37,5000.0,192.0,4.653674595
15.42,4500.0,185.0,5.214120208
15.34,5000.0,197.0,4.302712828
15.34,5000.0,185.0,4.780299272
15.34,4000.0,177.0,4.186467851
15.34,6000.0,191.0,4.754968551
15.47,5000.0,222.0,5.623042302
15.47,5000.0,220.0,5.594265183
15.42,4500.0,188.0,5.470967304
15.42,4500.0,186.0,4.606669062
15.29,4000.0,163.0,5.486165291
15.29,4000.0,163.0,5.216022124
15.42,3300.0,183.0,5.47109351
15.42,4500.0,199.0,5.369800468
15.42,4500.0,186.0,5.199546204
12.88,3000.0,149.0,4.153399325
15.42,4500.0,179.0,5.302010538
15.37,4000.0,172.0,5.069218618
15.37,4000.0,183.0,4.433551152
15.34,6000.0,188.0,4.781641329
15.34,4000.0,169.0,4.414009681
17.86,4235.0,263.0,5.573749717
15.42,4500.0,206.0,5.572306112
15.34,4000.0,169.0,5.137091718
15.44,4300.0,196.0,5.200153118
14.81,3000.0,141.0,4.191320021
10.34,1821.0,148.0,5.011901159
15.37,3969.0,226.0,5.34046648
12.9,3046.0,188.0,5.440164091
15.24,4000.0,200.0,5.03773152
15.8,4000.0,165.0,4.357349647
15.8,4000.0,160.0,4.349761674
12.83,4000.0,168.0,4.132121927
